dt,region,revenue
2009-07-03,B,4711.34116295356
2009-07-04,B,4723.88274073777
2009-07-05,B,4733.19407064237
2009-07-06,B,4725.18441357385
2009-07-07,B,4720.4078189225
2009-07-08,B,4743.20133950336
2009-07-09,B,4739.54172951396
2009-07-10,B,4734.6570352534
2009-07-11,B,4697.54954878695
2009-07-12,B,4720.65531939848
2009-07-13,B,4735.94610762757
2009-07-14,B,4723.618745834
2009-07-15,B,4729.43716538835
2009-07-16,B,4717.55821846734
2009-07-17,B,4749.68966174974
2009-07-18,B,4742.0228298532
2009-07-19,B,4744.95912228776
2009-07-20,B,4739.29537514751
2009-07-21,B,4728.53026250517
2009-07-22,B,4732.61632002732
2009-07-23,B,4731.99791813429
2009-07-24,B,4750.19660499095
2009-07-25,B,4725.12112790004
2009-07-26,B,4746.64306064334
2009-07-27,B,4732.21702381785
2009-07-28,B,4715.53925475017
2009-07-29,B,4734.16829193599
2009-07-30,B,4746.23112462582
2009-07-31,B,4742.60847829369
2009-08-01,B,4747.61219382088
2009-08-02,B,4711.74334592056
2009-08-03,B,4709.51862306596
2009-08-04,B,4741.27676982822
2009-08-05,B,4754.92444882933
2009-08-06,B,4777.3724915354
2009-08-07,B,4731.57545201005
2009-08-08,B,4737.03967904878
2009-08-09,B,4728.34013651115
2009-08-10,B,4731.57192362535
2009-08-11,B,4756.54007724007
2009-08-12,B,4740.68242453931
2009-08-13,B,4743.3396062441
2009-08-14,B,4737.60099208297
2009-08-15,B,4726.00151123806
2009-08-16,B,4754.43680369842
2009-08-17,B,4742.11304744284
2009-08-18,B,4756.03624920512
2009-08-19,B,4723.35250563185
2009-08-20,B,4726.46696386082
2009-08-21,B,4737.11360660295
2009-08-22,B,4758.83774592285
2009-08-23,B,4745.78137956044
2009-08-24,B,4718.10957995827
2009-08-25,B,4747.78486432303
2009-08-26,B,4744.3645480471
2009-08-27,B,4737.07292915246
2009-08-28,B,4744.82819777441
2009-08-29,B,4759.16579000360
2009-08-30,B,4722.96571167663
2009-08-31,B,4753.61346295565
2009-09-01,B,4763.96573965085
2009-09-02,B,4726.35386600374
2009-09-03,B,4746.84775976225
2009-09-04,B,4753.92964495653
2009-09-05,B,4761.04417646022
2009-09-06,B,4745.64704997988
2009-09-07,B,4738.98817342049
2009-09-08,B,4769.50457379254
2009-09-09,B,4762.70382610074
2009-09-10,B,4761.97810450606
2009-09-11,B,4747.97727169243
2009-09-12,B,4773.67804053244
2009-09-13,B,4748.40053674086
2009-09-14,B,4756.13446567076
2009-09-15,B,4764.5643284361
2009-09-16,B,4765.92971520831
2009-09-17,B,4745.75325176451
2009-09-18,B,4764.22061428903
2009-09-19,B,4735.49329270775
2009-09-20,B,4747.6749269078
2009-09-21,B,4758.64959007959
2009-09-22,B,4738.81903438423
2009-09-23,B,4755.17547607761
2009-09-24,B,4747.2069821903
2009-09-25,B,4747.15500341432
2009-09-26,B,4742.47578748751
2009-09-27,B,4752.96030149527
2009-09-28,B,4750.48165140468
2009-09-29,B,4744.12778544065
2009-09-30,B,4764.81779333119
2009-10-01,B,4753.92325362207
2009-10-02,B,4734.82879434258
2009-10-03,B,4742.16142006702
2009-10-04,B,4767.68174947932
2009-10-05,B,4749.71682086073
2009-10-06,B,4783.45559742668
2009-10-07,B,4778.66476231337
2009-10-08,B,4760.27472777605
2009-10-09,B,4748.25886389853
2009-10-10,B,4720.5760864019
2009-10-11,B,4747.12459114039
2009-10-12,B,4753.85115756073
2009-10-13,B,4748.7538799049
2009-10-14,B,4761.85905570849
2009-10-15,B,4734.87410202222
2009-10-16,B,4773.95562530686
2009-10-17,B,4767.03395459223
2009-10-18,B,4754.08313378418
2009-10-19,B,4757.86408095699
2009-10-20,B,4777.34018191584
2009-10-21,B,4765.80856907349
2009-10-22,B,4777.47892238189
2009-10-23,B,4768.06847973056
2009-10-24,B,4759.61709046045
2009-10-25,B,4764.06773120496
2009-10-26,B,4747.35305160972
2009-10-27,B,4780.76634309958
2009-10-28,B,4781.24970078993
2009-10-29,B,4740.30359910539
2009-10-30,B,4747.96700479508
2009-10-31,B,4770.7334984861
2009-11-01,B,4773.95921560533
2009-11-02,B,4768.51853648904
2009-11-03,B,4742.78403071009
2009-11-04,B,4757.33571033184
2009-11-05,B,4778.7967003212
2009-11-06,B,4765.07846419274
2009-11-07,B,4744.70886139315
2009-11-08,B,4789.75053510559
2009-11-09,B,4781.7706420235
2009-11-10,B,4768.94181789218
2009-11-11,B,4764.92737485412
2009-11-12,B,4758.62056582304
2009-11-13,B,4764.74552384293
2009-11-14,B,4774.80465843328
2009-11-15,B,4776.23698515389
2009-11-16,B,4769.55326967154
2009-11-17,B,4771.18478826131
2009-11-18,B,4746.81922118028
2009-11-19,B,4779.11483759688
2009-11-20,B,4777.67336753818
2009-11-21,B,4772.16963594294
2009-11-22,B,4769.54968747843
2009-11-23,B,4772.4128605603
2009-11-24,B,4772.61665977803
2009-11-25,B,4756.02317897115
2009-11-26,B,4769.27811904264
2009-11-27,B,4768.35545588293
2009-11-28,B,4783.17363660091
2009-11-29,B,4777.80839709375
2009-11-30,B,4761.42110982432
2009-12-01,B,4760.8484964631
2009-12-02,B,4765.07837278078
2009-12-03,B,4765.26589241126
2009-12-04,B,4786.66547643486
2009-12-05,B,4796.06396147981
2009-12-06,B,4785.14793652156
2009-12-07,B,4776.05771017291
2009-12-08,B,4759.3772179021
2009-12-09,B,4765.36421522486
2009-12-10,B,4765.45869993267
2009-12-11,B,4763.20495692788
2009-12-12,B,4794.94415720836
2009-12-13,B,4770.82705010568
2009-12-14,B,4767.49754313114
2009-12-15,B,4772.69232449281
2009-12-16,B,4758.3725180305
2009-12-17,B,4781.44164673494
2009-12-18,B,4780.38956263643
2009-12-19,B,4771.34381516031
2009-12-20,B,4781.26200697461
2009-12-21,B,4778.47747680641
2009-12-22,B,4770.99964240504
2009-12-23,B,4799.33580105447
2009-12-24,B,4792.94401364518
2009-12-25,B,4800.16418432354
2009-12-26,B,4773.58485655721
2009-12-27,B,4782.78695562031
2009-12-28,B,4776.27126270713
2009-12-29,B,4790.04765210672
2009-12-30,B,4770.25017845692
2009-12-31,B,4779.98530163589
2010-01-01,B,4768.00476881636
2010-01-02,B,4780.60085355625
2010-01-03,B,4778.7600884253
2010-01-04,B,4774.94993680798
2010-01-05,B,4770.50244840775
2010-01-06,B,4793.73595793213
2010-01-07,B,4798.4590146236
2010-01-08,B,4787.68120724512
2010-01-09,B,4783.02452221142
2010-01-10,B,4771.25800958114
2010-01-11,B,4791.67046296509
2010-01-12,B,4780.89060532551
2010-01-13,B,4785.85244443372
2010-01-14,B,4791.35969141021
2010-01-15,B,4774.51361689079
2010-01-16,B,4762.95114424931
2010-01-17,B,4792.28570062812
2010-01-18,B,4789.16829975991
2010-01-19,B,4785.9403743809
2010-01-20,B,4807.76717059221
2010-01-21,B,4806.80781966954
2010-01-22,B,4788.20202886411
2010-01-23,B,4802.55399869622
2010-01-24,B,4795.4116801337
2010-01-25,B,4769.43092839674
2010-01-26,B,4806.28936174393
2010-01-27,B,4780.73553042542
2010-01-28,B,4755.74915847876
2010-01-29,B,4809.675933921
2010-01-30,B,4803.39247219782
2010-01-31,B,4819.18288879513
2010-02-01,B,4812.32661500431
2010-02-02,B,4826.54154856291
2010-02-03,B,4778.50595895649
2010-02-04,B,4777.32444721812
2010-02-05,B,4809.95004633323
2010-02-06,B,4787.95934073152
2010-02-07,B,4785.30226607951
2010-02-08,B,4786.85377132549
2010-02-09,B,4787.76623694083
2010-02-10,B,4795.33681000389
2010-02-11,B,4790.19732155961
2010-02-12,B,4787.09985485785
2010-02-13,B,4798.58124317372
2010-02-14,B,4775.52419690821
2010-02-15,B,4794.61355756217
2010-02-16,B,4792.25440680113
2010-02-17,B,4798.98854909868
2010-02-18,B,4777.18251893358
2010-02-19,B,4788.97304504777
2010-02-20,B,4816.83470824554
2010-02-21,B,4789.3302415542
2010-02-22,B,4815.69908130917
2010-02-23,B,4814.44148661517
2010-02-24,B,4779.70164429953
2010-02-25,B,4811.86582801885
2010-02-26,B,4814.55269844967
2010-02-27,B,4790.10565686522
2010-02-28,B,4795.64108432354
2010-03-01,B,4807.0806465632
2010-03-02,B,4812.33829032957
2010-03-03,B,4784.35566773435
2010-03-04,B,4792.73082302938
2010-03-05,B,4818.18480312401
2010-03-06,B,4809.03943946934
2010-03-07,B,4800.5229202353
2010-03-08,B,4804.34751882169
2010-03-09,B,4824.80855462691
2010-03-10,B,4803.47123183894
2010-03-11,B,4798.25296479858
2010-03-12,B,4813.9054748059
2010-03-13,B,4817.76355013169
2010-03-14,B,4812.79504388026
2010-03-15,B,4815.2168276386
2010-03-16,B,4801.59532165581
2010-03-17,B,4831.63582204283
2010-03-18,B,4800.41933166465
2010-03-19,B,4791.22245528316
2010-03-20,B,4796.18818960567
2010-03-21,B,4798.35152850391
2010-03-22,B,4798.51503291228
2010-03-23,B,4817.46797983737
2010-03-24,B,4786.79891192472
2010-03-25,B,4798.70512184755
2010-03-26,B,4828.29091579884
2010-03-27,B,4829.06077561789
2010-03-28,B,4807.29096627631
2010-03-29,B,4804.80603563708
2010-03-30,B,4818.60013506795
2010-03-31,B,4813.44751916901
2010-04-01,B,4826.35354759313
2010-04-02,B,4811.86254206926
2010-04-03,B,4802.44620220113
2010-04-04,B,4792.38642528592
2010-04-05,B,4818.09952813311
2010-04-06,B,4811.49732189779
2010-04-07,B,4834.78002956953
2010-04-08,B,4834.29871592847
2010-04-09,B,4813.81945527593
2010-04-10,B,4800.4411101447
2010-04-11,B,4822.59492368356
2010-04-12,B,4832.64166560165
2010-04-13,B,4837.61993813585
2010-04-14,B,4811.16184713198
2010-04-15,B,4826.85979624812
2010-04-16,B,4822.25986183039
2010-04-17,B,4808.95963243917
2010-04-18,B,4844.32612483393
2010-04-19,B,4835.84945794607
2010-04-20,B,4814.7391752624
2010-04-21,B,4834.57086528952
2010-04-22,B,4802.24082588588
2010-04-23,B,4795.36627698983
2010-04-24,B,4809.0382913938
2010-04-25,B,4829.57910280977
2010-04-26,B,4804.20674494259
2010-04-27,B,4799.31196687943
2010-04-28,B,4842.86803469862
2010-04-29,B,4827.61885710038
2010-04-30,B,4803.65107091774
2010-05-01,B,4834.10128568687
2010-05-02,B,4829.59319719417
2010-05-03,B,4782.09633177355
2010-05-04,B,4810.87182761502
2010-05-05,B,4828.15357197024
2010-05-06,B,4824.10511078226
2010-05-07,B,4838.12020933189
2010-05-08,B,4820.99218345753
2010-05-09,B,4788.69964477127
2010-05-10,B,4821.55084032826
2010-05-11,B,4818.77989367024
2010-05-12,B,4818.68713365697
2010-05-13,B,4837.48341680093
2010-05-14,B,4821.16267183044
2010-05-15,B,4826.35763123686
2010-05-16,B,4829.74766028931
2010-05-17,B,4839.19104197798
2010-05-18,B,4840.78412007644
2010-05-19,B,4838.15330378035
2010-05-20,B,4833.06318876768
2010-05-21,B,4838.59718553796
2010-05-22,B,4834.69850776343
2010-05-23,B,4845.65112787383
2010-05-24,B,4824.41599651112
2010-05-25,B,4817.85522711129
2010-05-26,B,4806.13665024825
2010-05-27,B,4841.89184908124
2010-05-28,B,4815.53004643735
2010-05-29,B,4823.6794159133
2010-05-30,B,4814.72956686996
2010-05-31,B,4840.07755149201
2010-06-01,B,4845.74155878439
2010-06-02,B,4813.92522338004
2010-06-03,B,4835.2176213021
2010-06-04,B,4833.49418975743
2010-06-05,B,4827.97989875903
2010-06-06,B,4816.9612425721
2010-06-07,B,4823.23908813302
2010-06-08,B,4834.24645890522
2010-06-09,B,4839.39228242374
2010-06-10,B,4826.52391872378
2010-06-11,B,4823.09394747838
2010-06-12,B,4824.34061271753
2010-06-13,B,4832.63544765016
2010-06-14,B,4828.14741309618
2010-06-15,B,4840.01029964103
2010-06-16,B,4819.76896103476
2010-06-17,B,4830.17024252529
2010-06-18,B,4841.4044026186
2010-06-19,B,4808.82082457123
2010-06-20,B,4825.84960737952
2010-06-21,B,4849.87039662284
2010-06-22,B,4850.9363062063
2010-06-23,B,4816.38110483787
2010-06-24,B,4844.96133472629
2010-06-25,B,4848.8802010542
2010-06-26,B,4841.62535881172
2010-06-27,B,4829.37542784281
2010-06-28,B,4827.11892859004
2010-06-29,B,4834.56522090009
2010-06-30,B,4831.58348000444
2010-07-01,B,4844.28142259816
2010-07-02,B,4835.31346088839
2010-07-03,B,4868.08864623257
2010-07-04,B,4844.06983211552
2010-07-05,B,4822.03657247059
2010-07-06,B,4847.241739069
2010-07-07,B,4829.1692101641
2010-07-08,B,4837.54249389426
2010-07-09,B,4852.63126544796
2010-07-10,B,4847.36763730508
2010-07-11,B,4846.66886952913
2010-07-12,B,4849.9752835571
2010-07-13,B,4829.62684779915
2010-07-14,B,4843.0613943765
2010-07-15,B,4845.89527410025
2010-07-16,B,4849.71411372302
2010-07-17,B,4839.81913139164
2010-07-18,B,4842.88320600033
2010-07-19,B,4850.36220577993
2010-07-20,B,4858.97033061599
2010-07-21,B,4849.90769406025
2010-07-22,B,4851.28817571098
2010-07-23,B,4845.67451749713
2010-07-24,B,4836.93653267758
2010-07-25,B,4851.82769652794
2010-07-26,B,4861.12818718159
2010-07-27,B,4854.58241711463
2010-07-28,B,4842.69054756154
2010-07-29,B,4861.14277859185
2010-07-30,B,4862.17523500748
2010-07-31,B,4880.94096076691
2010-08-01,B,4839.21186189883
2010-08-02,B,4845.66640401974
2010-08-03,B,4838.31587096249
2010-08-04,B,4834.33746074467
2010-08-05,B,4853.77564769068
2010-08-06,B,4840.24388219094
2010-08-07,B,4864.06025238023
2010-08-08,B,4871.77439222227
2010-08-09,B,4845.34302273065
2010-08-10,B,4867.69549504025
2010-08-11,B,4826.16030496386
2010-08-12,B,4859.71354519279
2010-08-13,B,4846.24124289114
2010-08-14,B,4861.13679788657
2010-08-15,B,4863.16612085857
2010-08-16,B,4857.52636611903
2010-08-17,B,4840.53366490614
2010-08-18,B,4843.34380543294
2010-08-19,B,4853.36636082246
2010-08-20,B,4851.73520612811
2010-08-21,B,4849.90539178181
2010-08-22,B,4857.00008016849
2010-08-23,B,4847.96190002739
2010-08-24,B,4862.35720125605
2010-08-25,B,4865.42177934382
2010-08-26,B,4864.26359114247
2010-08-27,B,4870.11652523288
2010-08-28,B,4851.08182467803
2010-08-29,B,4868.44802885939
2010-08-30,B,4846.86146430074
2010-08-31,B,4850.71047141064
2010-09-01,B,4854.54683929327
2010-09-02,B,4848.60479006805
2010-09-03,B,4841.81634783808
2010-09-04,B,4878.40343379849
2010-09-05,B,4849.22567330768
2010-09-06,B,4844.00168756336
2010-09-07,B,4852.59298597493
2010-09-08,B,4852.07130865309
2010-09-09,B,4849.21878903703
2010-09-10,B,4874.42222095054
2010-09-11,B,4865.52698122648
2010-09-12,B,4866.87649784064
2010-09-13,B,4868.68164722635
2010-09-14,B,4852.47179889973
2010-09-15,B,4876.10924810767
2010-09-16,B,4850.0276793981
2010-09-17,B,4888.36228126035
2010-09-18,B,4858.29119004864
2010-09-19,B,4849.8156904209
2010-09-20,B,4853.50010134857
2010-09-21,B,4854.15800300338
2010-09-22,B,4844.29943867289
2010-09-23,B,4863.76216804217
2010-09-24,B,4871.43788918213
2010-09-25,B,4867.51503369372
2010-09-26,B,4849.11522991356
2010-09-27,B,4856.77137883356
2010-09-28,B,4863.1952360056
2010-09-29,B,4876.65870241077
2010-09-30,B,4859.45827439032
2010-10-01,B,4860.98428599234
2010-10-02,B,4857.58839910937
2010-10-03,B,4865.19854328439
2010-10-04,B,4871.62045760024
2010-10-05,B,4855.07948244345
2010-10-06,B,4870.74885612854
2010-10-07,B,4856.41948262329
2010-10-08,B,4876.34134707508
2010-10-09,B,4886.35117877168
2010-10-10,B,4867.1241979255
2010-10-11,B,4864.54879897262
2010-10-12,B,4895.36931024734
2010-10-13,B,4871.51255475727
2010-10-14,B,4856.99924782586
2010-10-15,B,4867.32494953847
2010-10-16,B,4859.57124840306
2010-10-17,B,4869.23331628295
2010-10-18,B,4899.45669893497
2010-10-19,B,4862.42915767751
2010-10-20,B,4866.07226130742
2010-10-21,B,4877.91352063817
2010-10-22,B,4869.64594676108
2010-10-23,B,4868.45795499677
2010-10-24,B,4874.25463406462
2010-10-25,B,4869.37913212016
2010-10-26,B,4892.54602629309
2010-10-27,B,4863.75339959038
2010-10-28,B,4877.46976165264
2010-10-29,B,4860.78293011449
2010-10-30,B,4888.6796521424
2010-10-31,B,4887.44887387097
2010-11-01,B,4863.62965576902
2010-11-02,B,4868.58167571562
2010-11-03,B,4885.8451245174
2010-11-04,B,4876.85021185555
2010-11-05,B,4884.70370570040
2010-11-06,B,4881.87978571271
2010-11-07,B,4864.82687018624
2010-11-08,B,4867.31550549854
2010-11-09,B,4834.51133492808
2010-11-10,B,4850.98343660093
2010-11-11,B,4868.91302169529
2010-11-12,B,4897.0210409508
2010-11-13,B,4869.91591475381
2010-11-14,B,4872.24545363839
2010-11-15,B,4875.31007066648
2010-11-16,B,4884.45193150773
2010-11-17,B,4876.33032981397
2010-11-18,B,4897.59374907789
2010-11-19,B,4871.99279764856
2010-11-20,B,4864.23824429425
2010-11-21,B,4886.40273017666
2010-11-22,B,4877.26387165085
2010-11-23,B,4887.94328765322
2010-11-24,B,4879.31717070186
2010-11-25,B,4893.96623800074
2010-11-26,B,4904.21891894714
2010-11-27,B,4897.97376449567
2010-11-28,B,4893.67491271131
2010-11-29,B,4892.59412648739
2010-11-30,B,4862.78124324247
2010-12-01,B,4872.84901370944
2010-12-02,B,4891.74934384743
2010-12-03,B,4861.57794126645
2010-12-04,B,4884.77312423719
2010-12-05,B,4908.66482673716
2010-12-06,B,4914.12728928093
2010-12-07,B,4874.01644623699
2010-12-08,B,4903.43974581756
2010-12-09,B,4884.34781362629
2010-12-10,B,4870.94583004575
2010-12-11,B,4899.3409754103
2010-12-12,B,4892.4803874048
2010-12-13,B,4871.87466714982
2010-12-14,B,4870.27615969442
2010-12-15,B,4911.04552837304
2010-12-16,B,4891.32670831236
2010-12-17,B,4896.17931745873
2010-12-18,B,4890.53342499165
2010-12-19,B,4895.28289972427
2010-12-20,B,4902.26559442422
2010-12-21,B,4890.2531000147
2010-12-22,B,4874.61098340006
2010-12-23,B,4889.39726884634
2010-12-24,B,4895.14001414812
2010-12-25,B,4864.26085113838
2010-12-26,B,4890.26552640506
2010-12-27,B,4879.62524801691
2010-12-28,B,4888.70134476886
2010-12-29,B,4897.47662352079
2010-12-30,B,4897.12822290755
2010-12-31,B,4885.29271626173
2008-01-01,C,7539.59287475034
2008-01-02,C,7533.41933961453
2008-01-03,C,7531.00619851729
2008-01-04,C,7538.31740661557
2008-01-05,C,7521.01842466453
2008-01-06,C,7546.75201457992
2008-01-07,C,7537.76863732215
2008-01-08,C,7581.77561501756
2008-01-09,C,7542.73629876701
2008-01-10,C,7540.74480628035
2008-01-11,C,7563.35580009637
2008-01-12,C,7559.91788339845
2008-01-13,C,7551.89766931531
2008-01-14,C,7548.08685892357
2008-01-15,C,7587.12888552515
2008-01-16,C,7560.25728159184
2008-01-17,C,7541.90323150792
2008-01-18,C,7551.2893711481
2008-01-19,C,7533.24269416853
2008-01-20,C,7566.69053096569
2008-01-21,C,7534.15246829851
2008-01-22,C,7546.82197939808
2008-01-23,C,7529.48203098397
2008-01-24,C,7552.50616078335
2008-01-25,C,7552.21814760707
2008-01-26,C,7549.42246896613
2008-01-27,C,7556.3047361134
2008-01-28,C,7563.78460324358
2008-01-29,C,7526.0548812141
2008-01-30,C,7552.76556754016
2008-01-31,C,7560.43783448167
2008-02-01,C,7549.274044842
2008-02-02,C,7542.48345135123
2008-02-03,C,7557.50196390645
2008-02-04,C,7537.84346245205
2008-02-05,C,7548.5147320565
2008-02-06,C,7578.82239625558
2008-02-07,C,7574.0190164089
2008-02-08,C,7551.47431924804
2008-02-09,C,7560.31299107102
2008-02-10,C,7566.5129405053
2008-02-11,C,7555.86161698464
2008-02-12,C,7545.57851500973
2008-02-13,C,7543.33214665994
2008-02-14,C,7576.38053837823
2008-02-15,C,7565.48984381124
2008-02-16,C,7546.94539670478
2008-02-17,C,7599.40675298126
2008-02-18,C,7544.30913804157
2008-02-19,C,7555.22640207695
2008-02-20,C,7574.13423683545
2008-02-21,C,7560.79043514287
2008-02-22,C,7585.8410421829
2008-02-23,C,7542.43403886941
2008-02-24,C,7569.97547083713
2008-02-25,C,7600.57322890185
2008-02-26,C,7587.34695611169
2008-02-27,C,7549.48385699642
2008-02-28,C,7559.50635768343
2008-02-29,C,7563.46799071748
2008-03-01,C,7562.77155147801
2008-03-02,C,7565.14815278065
2008-03-03,C,7571.20484001859
2008-03-04,C,7574.74362061986
2008-03-05,C,7576.86096848979
2008-03-06,C,7563.0392749535
2008-03-07,C,7553.92323847778
2008-03-08,C,7593.54926071923
2008-03-09,C,7569.76334020196
2008-03-10,C,7593.50265326752
2008-03-11,C,7546.65270113795
2008-03-12,C,7604.9085955486
2008-03-13,C,7565.89660302697
2008-03-14,C,7558.3246126584
2008-03-15,C,7559.52494825537
2008-03-16,C,7595.06226174442
2008-03-17,C,7569.3437114399
2008-03-18,C,7588.36134057585
2008-03-19,C,7607.62787126614
2008-03-20,C,7592.07301389461
2008-03-21,C,7579.77494448252
2008-03-22,C,7538.31463271849
2008-03-23,C,7579.83895812341
2008-03-24,C,7603.67998925693
2008-03-25,C,7585.51718607429
2008-03-26,C,7572.83883967782
2008-03-27,C,7572.16261693841
2008-03-28,C,7584.5942244266
2008-03-29,C,7561.64525523162
2008-03-30,C,7586.25651666735
2008-03-31,C,7600.13697008961
2008-04-01,C,7554.94691250366
2008-04-02,C,7583.583078173
2008-04-03,C,7582.14497877945
2008-04-04,C,7577.07017835507
2008-04-05,C,7590.87060020936
2008-04-06,C,7566.78177143205
2008-04-07,C,7578.4523955862
2008-04-08,C,7602.89636086432
2008-04-09,C,7605.12092876376
2008-04-10,C,7582.63406355344
2008-04-11,C,7617.08155558419
2008-04-12,C,7610.84314724065
2008-04-13,C,7573.93932857903
2008-04-14,C,7576.33141526562
2008-04-15,C,7608.83292647515
2008-04-16,C,7610.88103380752
2008-04-17,C,7586.61870240324
2008-04-18,C,7604.75086185121
2008-04-19,C,7616.37577543092
2008-04-20,C,7600.3889408512
2008-04-21,C,7571.55013262024
2008-04-22,C,7600.71104714349
2008-04-23,C,7582.25715197374
2008-04-24,C,7578.5606875474
2008-04-25,C,7598.26352844276
2008-04-26,C,7620.07734474559
2008-04-27,C,7594.66599162829
2008-04-28,C,7578.34030492914
2008-04-29,C,7569.82766996451
2008-04-30,C,7583.1539462758
2008-05-01,C,7608.72555491129
2008-05-02,C,7590.5419118259
2008-05-03,C,7611.82111792275
2008-05-04,C,7613.1836719103
2008-05-05,C,7599.62989802151
2008-05-06,C,7593.69685371517
2008-05-07,C,7595.44115716803
2008-05-08,C,7618.08832720325
2008-05-09,C,7598.26178785743
2008-05-10,C,7613.32134432314
2008-05-11,C,7608.09236005994
2008-05-12,C,7592.28053150079
2008-05-13,C,7592.63602817846
2008-05-14,C,7574.64016048165
2008-05-15,C,7639.11106165545
2008-05-16,C,7573.7590031486
2008-05-17,C,7587.63517981856
2008-05-18,C,7573.0740421258
2008-05-19,C,7622.70649034456
2008-05-20,C,7634.48926808077
2008-05-21,C,7621.96660950967
2008-05-22,C,7599.45498292629
2008-05-23,C,7627.10055988097
2008-05-24,C,7609.61866711166
2008-05-25,C,7618.11561108728
2008-05-26,C,7637.1268508853
2008-05-27,C,7615.51615953371
2008-05-28,C,7593.95836780255
2008-05-29,C,7614.18861176845
2008-05-30,C,7587.5766476348
2008-05-31,C,7628.47285984474
2008-06-01,C,7613.67007430189
2008-06-02,C,7614.38142086499
2008-06-03,C,7634.91421896619
2008-06-04,C,7594.87323962784
2008-06-05,C,7640.64333871646
2008-06-06,C,7614.40547614196
2008-06-07,C,7621.37577721255
2008-06-08,C,7607.1447203019
2008-06-09,C,7601.24112366419
2008-06-10,C,7625.28601189324
2008-06-11,C,7617.72621876198
2008-06-12,C,7652.8718730276
2008-06-13,C,7619.2624193596
2008-06-14,C,7628.15079397844
2008-06-15,C,7635.64047948683
2008-06-16,C,7650.07196935662
2008-06-17,C,7604.69561020618
2008-06-18,C,7630.05621632768
2008-06-19,C,7631.07228660827
2008-06-20,C,7621.32466568583
2008-06-21,C,7613.31403199863
2008-06-22,C,7624.65378196944
2008-06-23,C,7617.44257164801
2008-06-24,C,7660.27186171703
2008-06-25,C,7605.78597580788
2008-06-26,C,7628.99741452353
2008-06-27,C,7614.13678934604
2008-06-28,C,7623.14395847889
2008-06-29,C,7612.25519926731
2008-06-30,C,7635.25574093992
2008-07-01,C,7621.1487708316
2008-07-02,C,7635.34847658517
2008-07-03,C,7636.51988605035
2008-07-04,C,7614.40957733464
2008-07-05,C,7620.58759656422
2008-07-06,C,7588.33971863058
2008-07-07,C,7633.65198386339
2008-07-08,C,7630.73537324176
2008-07-09,C,7649.8988724414
2008-07-10,C,7617.91853643157
2008-07-11,C,7623.97076457185
2008-07-12,C,7653.8762146953
2008-07-13,C,7619.01229060462
2008-07-14,C,7626.49385262197
2008-07-15,C,7621.61753870766
2008-07-16,C,7627.25876774008
2008-07-17,C,7633.61087970943
2008-07-18,C,7659.03440296699
2008-07-19,C,7633.40978663676
2008-07-20,C,7646.13454294393
2008-07-21,C,7636.47130909921
2008-07-22,C,7653.47229298481
2008-07-23,C,7644.01741405262
2008-07-24,C,7680.30184530596
2008-07-25,C,7662.04786343001
2008-07-26,C,7679.4032718698
2008-07-27,C,7645.19819015257
2008-07-28,C,7645.53299450757
2008-07-29,C,7637.16474088395
2008-07-30,C,7669.7341202959
2008-07-31,C,7646.26235329145
2008-08-01,C,7659.82551286476
2008-08-02,C,7652.56728269162
2008-08-03,C,7663.06255882618
2008-08-04,C,7649.39997577594
2008-08-05,C,7661.59421728039
2008-08-06,C,7635.26765101475
2008-08-07,C,7653.51354756698
2008-08-08,C,7634.07324113888
2008-08-09,C,7651.07658033317
2008-08-10,C,7671.77333209483
2008-08-11,C,7663.20615943953
2008-08-12,C,7659.14261990637
2008-08-13,C,7674.31885348586
2008-08-14,C,7666.26447711262
2008-08-15,C,7679.89042332407
2008-08-16,C,7632.27815862756
2008-08-17,C,7637.60401336393
2008-08-18,C,7626.06244757646
2008-08-19,C,7658.24097625963
2008-08-20,C,7639.51209858916
2008-08-21,C,7674.28355187421
2008-08-22,C,7651.02886690576
2008-08-23,C,7671.01700974123
2008-08-24,C,7660.77969556254
2008-08-25,C,7644.12145478707
2008-08-26,C,7676.19939539189
2008-08-27,C,7668.40624801888
2008-08-28,C,7659.07759110522
2008-08-29,C,7642.72830306638
2008-08-30,C,7671.91893418302
2008-08-31,C,7663.99169951033
2008-09-01,C,7673.0984256277
2008-09-02,C,7633.7770659921
2008-09-03,C,7660.98340467212
2008-09-04,C,7662.68398325103
2008-09-05,C,7648.25108814967
2008-09-06,C,7669.00868330616
2008-09-07,C,7646.46855379342
2008-09-08,C,7667.37837315089
2008-09-09,C,7686.93755493932
2008-09-10,C,7660.98184306538
2008-09-11,C,7654.66055872962
2008-09-12,C,7665.57497967643
2008-09-13,C,7642.92093466787
2008-09-14,C,7663.20052524144
2008-09-15,C,7677.38808902363
2008-09-16,C,7679.50288319656
2008-09-17,C,7675.68722201221
2008-09-18,C,7644.27013569893
2008-09-19,C,7672.42523404515
2008-09-20,C,7694.46939202822
2008-09-21,C,7631.7708890912
2008-09-22,C,7660.8085640404
2008-09-23,C,7688.39569024863
2008-09-24,C,7688.24180442638
2008-09-25,C,7662.98049495705
2008-09-26,C,7692.34412414809
2008-09-27,C,7665.8988369908
2008-09-28,C,7663.98036343229
2008-09-29,C,7695.42678522997
2008-09-30,C,7669.84862004577
2008-10-01,C,7666.83856736382
2008-10-02,C,7654.25025748776
